accuracy@1,accuracy@5,accuracy@10
268503,256169,253057
275681,258970,253254
269413,258978,251762
275913,245783,254607
276826,257007,254947
275552,259910,254797
276531,256719,128804
276760,260076,255398
276854,257442,255373
276506,260277,248921
276485,199964,249210
276516,260291,253673
277175,256173,255282
276564,245590,245523
277668,242838,256350
277442,237517,233303
277539,182914,256688
277437,253227,257056
277268,256825,256687
279042,261099,256770
279501,261228,256845
278413,261354,256685
278370,261052,256870
279313,258110,257238
278981,262346,257614
278780,261576,257534
280708,261854,256476
278376,256327,117934
277438,262939,257967
277567,256346,258134
283313,262767,250179
281352,258727,258309
279917,262888,258975
273850,260761,256169
278959,263664,258970
277356,263603,258978
283108,260514,245783
275900,264003,257007
276110,262955,259910
65796,264553,256719
273678,257188,260076
281725,263971,257442
279877,264703,257237
108792,264762,260123
279441,263999,240142
285641,264705,260277
36802,263518,199964
251270,252251,260291
286687,265606,256173
262925,265393,253745
271765,265427,245590
279052,265991,242838
276892,264399,237517
214807,265481,182914
286063,266499,253227
287119,266407,256159
287149,266516,256825
270531,266475,260870
284858,255000,253786
287694,266828,261099
287665,267103,261228
281695,267752,261354
288452,267126,261052
288480,267516,258110
277072,265947,262346
148532,252416,261576
275070,267717,261854
279356,268389,256327
289467,267886,250443
84620,268307,261553
290125,236630,262939
289244,268543,256346
290240,253214,260585
289401,268613,262767
290204,268787,258727
290320,268410,262888
290397,267466,260761
142593,269031,256940
290759,269305,263664
204582,269506,263529
291030,267468,263677
291354,269599,263967
291229,213185,247444
289752,269533,263603
291209,267895,260514
291724,269950,264003
292187,270177,264019
72872,136515,262955
291486,266974,264553
291788,242388,257188
281383,263589,263971
274432,185204,264703
278081,270654,264762
286040,270861,263999
72905,270663,264705
293490,270880,263518
288468,270406,264425
294368,271017,252251
294335,268651,265606
295368,270670,265393
295774,271179,265427
295513,259687,265991
295856,271634,264399
185202,267507,265481
188372,188320,266499
295185,272259,266407
297911,222783,266516
297823,272631,266475
297605,253056,266385
296284,267680,255000
246505,272710,266828
299302,272868,267103
297477,254497,267752
280005,272833,267126
119192,272834,267516
298473,273117,265947
298612,272046,252416
299241,273280,267717
298942,271384,268389
69814,272412,267886
302053,273919,267174
298435,273521,268307
302861,273631,236630
302950,258391,268543
304802,274295,253214
304606,264560,268613
260407,273939,268787
305070,273492,268410
305536,274169,253217
305537,236808,267466
305294,274931,269031
305553,274022,269305
305335,271029,262694
305704,245278,269506
304093,274274,267468
305332,273099,269599
305095,274890,213185
305096,254861,269533
213050,270316,267895
212594,270676,269950
308057,270495,270177
308500,262981,136515
288824,274001,266974
247216,275484,242388
308496,268503,263589
310083,275681,185204
310290,269413,270654
310912,275913,270861
311129,276826,270663
305433,275552,270880
310648,276531,270406
311303,276553,271017
311292,276760,268651
311302,276854,270670
311466,276506,271179
311602,276485,259687
291749,276516,271634
311632,277175,267507
311819,277235,188320
310636,276564,253229
311974,277314,272259
311687,277668,222783
288669,277442,272631
309570,277539,253056
298744,277437,267680
312097,277268,272710
118049,279042,272868
312528,279501,254497
307991,278413,272833
311809,277474,272834
312722,77217,273117
309907,278370,272046
312956,279313,273280
313182,278981,271384
313197,277377,272412
312346,280921,273919
313787,275617,273521
311817,278780,273631
313937,277315,258391
314064,280708,274295
314914,278376,264560
313594,279676,273939
316811,277438,273492
317782,277567,274169
312830,277454,236808
294860,283313,274931
313593,281352,274022
218929,279917,271029
317843,278625,245278
320581,279273,274274
320484,283688,273099
320879,273850,275207
321614,278959,274890
312365,277356,254861
284777,282441,270316
322253,283108,270676
314416,279712,270495
316806,275900,262981
312960,276110,274001
315140,65796,275484
323056,273678,267884
317163,281725,268503
323092,278944,266172
323373,279877,275681
320064,108792,269413
323995,279013,275913
324497,285656,275875
276346,268789,276826
318830,68194,275552
325012,279441,276531
284028,285641,277173
325153,36802,276553
327365,251270,276760
327113,280537,276854
326672,286687,276506
326479,262925,276485
326861,271765,276516
327362,279052,277175
150870,286763,277235
328053,276892,276564
328654,214807,277314
329181,286063,277668
328706,287119,277442
327332,142490,277539
322525,287149,277437
329058,274532,277268
329916,270531,279042
331474,276416,279501
327560,278886,278413
332003,284858,281011
332083,287694,277474
332600,287665,280976
332700,281695,77217
331993,283217,278370
210451,288452,279313
332887,288480,278981
332917,288856,277377
333086,287307,280921
332389,277072,275617
332282,289219,278780
333386,148532,277315
331310,288506,280708
333500,202414,173888
319188,275070,278376
334067,279356,283346
333893,289467,279676
334723,84620,277438
324662,290125,277567
322293,277714,277454
335382,289244,283313
335882,290240,281352
335304,289401,279917
329216,290204,278625
272331,290320,279273
306039,290397,283958
320636,142593,283688
337203,279408,273850
335134,228695,278959
337263,290759,277356
335373,204582,282441
275071,291030,283108
338448,291354,279712
338825,291229,275900
339345,289752,276110
338981,291209,65796
333323,291724,273678
339655,288474,281725
340603,291726,284993
270490,288964,278944
65899,291918,279877
327260,292187,108792
341212,72872,279013
341134,291486,285656
336379,291788,268789
342192,292321,68194
333630,211983,279441
339138,292333,285641
335056,281383,36802
344597,274432,251270
344516,235554,285773
344642,278081,280537
87238,286040,286687
344591,72905,262925
344686,293490,271765
336485,288468,279052
344878,294053,286763
344392,293513,276892
344487,292227,214807
322912,294368,286063
175821,294335,287119
347022,295368,142490
352291,295681,287278
340297,295232,287149
345650,295774,274532
351494,295513,270531
347490,295856,278704
352487,185202,276416
352694,188372,278886
348309,295185,284858
350751,297911,287694
347756,297823,287495
355090,297605,287665
356476,296284,281695
345682,246505,283217
349978,297507,288452
342282,299302,288480
357026,299436,288856
293932,297477,287307
154904,280005,277072
27096,119192,289219
332259,295959,148532
361177,298473,288506
361313,298612,202414
361189,299686,275070
361292,299094,279356
346517,299241,289467
362291,300070,84620
275159,295483,290125
297186,300641,277714
362999,301018,289244
337269,301091,290240
335962,298942,289401
363801,185934,290204
362246,294986,290320
333448,69814,290397
364761,302053,142593
364764,271298,279408
364766,225401,228695
360872,298435,290759
364768,301863,204582
364767,302861,291030
364769,301911,291354
366989,302950,291229
96320,304802,289752
367120,304606,291209
365462,303487,291724
365473,302972,288474
348205,260407,291726
368417,305070,288964
369151,305536,291918
367809,305537,292187
369152,305294,72872
369228,305553,291486
369227,305335,291788
369226,305704,292321
358022,305230,211983
363309,304093,292333
368757,305332,281383
368710,36806,274432
362133,305095,235554
372729,294737,278081
372138,307403,286040
372760,305096,293315
372599,213050,72905
373794,307681,293490
374628,307947,288468
364116,212594,294053
373036,308057,293513
375830,308500,292227
375721,308445,294368
365961,288824,294335
376826,247216,295368
99718,308496,295681
377155,310083,295232
378344,291253,295774
377074,310290,295513
340054,310401,295856
368629,310660,185202
378482,310912,188372
372790,311216,295185
380730,310932,297911
378264,311129,297823
379005,305433,297605
113342,310648,298424
383074,311303,296284
339344,311292,246505
339342,311302,297507
383069,311466,299302
381006,311602,299436
245388,291749,297477
377600,311632,280005
380533,311819,119192
385939,311631,295959
345296,310636,298473
386778,311974,298612
386260,311687,299686
385070,291326,298805
387144,288669,299094
386220,309570,299241
387980,298744,300070
387518,312097,295483
379792,312112,300641
387245,311973,293931
382175,118049,301018
383189,312528,301091
378383,307991,298942
387641,311809,185934
383392,309753,294986
391408,312722,69814
391404,309907,302053
391398,312956,271298
391675,313182,301212
380966,313197,225401
391722,312346,298435
391267,313424,301863
391892,313444,302861
377019,313787,285223
390853,311817,301911
391364,313937,302950
391050,314079,304750
391254,313711,304802
384887,314064,304606
365934,314914,303487
387204,313594,302972
392420,315326,260407
392811,316811,305070
392610,317782,305536
388105,312830,305537
392839,294860,305294
391742,313593,305553
387315,309269,305335
380875,218929,305704
392784,312195,305230
389910,317843,304093
392785,313208,305332
393919,302802,36806
393856,320581,305095
394473,299451,294737
392498,320484,297480
393792,320879,305224
395411,321614,307403
381915,312365,305096
394851,321359,213050
393833,284777,307681
399151,243529,307947
395169,322253,212594
388628,314416,308057
399563,316806,308500
399560,322222,308445
399562,312960,288824
396316,315140,247216
403941,323056,308496
384175,323219,310083
405244,317163,291253
404163,323092,310290
404776,323373,303818
406912,317872,310401
392774,320064,310660
407479,323535,310912
407457,323995,311216
407555,321974,310932
408146,324497,311129
407862,322966,305433
408298,276346,310648
409239,318830,311303
407270,325012,311292
394803,324345,311302
411058,284028,311466
412885,325153,311602
413197,297511,291749
413195,326200,311632
413200,327365,311819
413199,327113,311631
413338,326672,310636
413334,326479,311974
413335,326861,311687
413333,327362,291326
413331,328396,288669
413328,324236,309570
413325,328290,298744
413316,300620,312097
413457,150870,312112
414455,328053,311973
409029,328654,118049
414134,329181,312528
422042,328706,307991
377113,329576,311809
421045,327332,309753
336054,322525,312722
422090,329058,309907
416799,329916,312956
423721,319893,313182
425907,330299,313197
426009,330268,312346
339754,331474,313424
,327560,313444
,332003,313787
,332083,311817
,330540,313937
,332600,314079
,332700,313711
,331993,312315
,210451,314064
,332872,314914
,332599,313594
,332887,315326
,332917,316811
,333053,317782
,333086,312830
,332389,294860
,332282,313593
,333386,319582
,331310,309269
,333500,218929
,319188,319677
,334067,312195
,333893,317843
,334420,313208
,334723,302802
,324662,320581
,322293,299451
,334865,320484
,335382,320879
,335882,313846
,335928,297633
,335304,321614
,329216,312365
,272331,321898
,306039,321359
,320636,284777
,337203,243529
,335134,322253
,337263,314416
,335887,316806
,335373,322222
,275071,312960
,338448,315140
,338937,322438
,339116,323056
,338825,323219
,338965,317163
,339345,323092
,338981,323373
,333759,317872
,333323,320064
,339941,323535
,339655,323995
,340248,321974
,340603,324497
,116892,322966
,270490,276346
,65899,318830
,327260,325012
,341212,324345
,243894,284028
,341361,325153
,341134,297511
,342279,326200
,336379,327365
,342192,327113
,341958,326672
,341402,305672
,343816,326479
,333630,326861
,342648,327362
,339138,328396
,344324,324236
,335056,328290
,344597,300620
,344516,150870
,344642,328053
,87238,328654
,344591,329181
,344686,328706
,336485,329576
,344878,327332
,344460,322525
,344392,329058
,345924,329916
,344487,319893
,322912,307345
,175821,330299
,347022,330268
,352291,331474
,340297,327560
,345650,332003
,351494,332083
,348761,330540
,347490,332600
,352487,332700
,348164,331993
,352694,210451
,348309,332872
,350751,332599
,347756,332887
,355090,332917
,349812,333053
,356476,333086
,326311,332830
,281912,332389
,357138,332282
,343331,333386
,354745,331310
,345682,333500
,331948,319188
,349978,334067
,342282,333893
,357026,334420
,293932,334723
,350783,324662
,345093,322293
,154904,334865
,27096,335382
,332259,335882
,361177,335928
,361313,335304
,361189,329216
,361292,272331
,346517,306039
,356571,320636
,362291,337203
,304001,335134
,275159,337499
,297186,337263
,362999,335887
,337269,335373
,335962,275071
,363801,338448
,362246,338937
,364144,339116
,333448,338825
,340729,338965
,364761,339345
,364764,338981
,364766,333759
,360872,333323
,364768,339941
,364767,339655
,364769,340248
,365807,340603
,366989,116892
,96320,270490
,367120,65899
,365462,327260
,367848,341212
,365473,243894
,367414,341361
,348205,341134
,368417,342279
,369151,336379
,367809,342488
,369152,342192
,369228,341958
,369227,341402
,369226,343816
,356414,333630
,358022,343560
,363309,342648
,368757,339138
,368710,344324
,355341,335056
,362133,344597
,372729,344516
,370355,344642
,372138,87238
,372760,344591
,372599,344686
,373794,336485
,333972,317255
,375619,344878
,374948,344460
,374628,306941
,364116,344392
,373036,345924
,375830,344487
,375721,322912
,365961,175821
,373467,347022
,376826,352291
,376589,340297
,99718,345650
,377155,351494
,378344,348761
,377074,347490
,340054,352487
,378081,348164
,368629,352694
,378482,348309
,372790,352880
,380730,350751
,378264,347756
,379005,355090
,382887,349812
,376448,356476
,382840,326311
,113342,281912
,381333,357138
,383074,343331
,322638,354745
,339344,345682
,339342,331948
,383069,349978
,381006,342282
,245388,357026
,377961,293932
,377600,350783
,380533,345093
,386594,154904
,385939,27096
,384381,332259
,345296,361177
,386778,361313
,386260,361189
,385070,361292
,387144,346517
,386220,356571
,387980,362291
,387518,304001
,379792,275159
,387245,297186
,382175,362999
,383189,337269
,384315,335962
,378383,363801
,386893,362246
,387641,364144
,389773,333448
,383392,361004
,385253,340729
,391269,364761
,391408,364764
,391404,364766
,391398,360872
,387755,364768
,391675,364767
,380966,364769
,391722,219305
,391267,365772
,391892,365807
,377019,366989
,259141,96320
,391127,367120
,390853,365462
,391364,367848
,391050,365473
,391254,367414
,384887,368290
,365934,348205
,387204,368417
,392420,369151
,392229,367809
,390514,369152
,392569,369228
,391459,369227
,384886,369226
,392811,356414
,392610,358022
,388105,363309
,392839,368757
,391742,368710
,387315,355341
,380875,362133
,392784,372729
,389910,370355
,392785,372138
,393729,372760
,393681,372599
,39934,373794
,393919,333972
,393727,373253
,393856,375619
,388402,374948
,394473,374628
,393728,364116
,392498,373036
,393792,375830
,395411,375721
,381915,365961
,398046,373467
,394851,376826
,398386,376589
,393833,99718
,399151,377155
,395169,378344
,388628,377074
,399563,379042
,403191,340054
,403346,378081
,399547,368629
,399560,378482
,399562,372790
,396316,380730
,403941,379791
,384175,378264
,403102,379005
,405244,382887
,406623,376448
,404163,382840
,404776,113342
,406912,381333
,392774,383074
,407479,322638
,407457,339344
,358376,339342
,407555,383069
,408146,381006
,407862,245388
,408957,377961
,408298,377600
,409239,380533
,407270,386594
,394803,385939
,411006,384381
,411058,345296
,412885,386778
,413197,386260
,413195,385070
,413200,387144
,413199,386220
,413338,387980
,413334,387518
,413335,379792
,413337,387245
,413333,382175
,413331,387338
,413328,383189
,413325,384315
,413316,378383
,413457,386893
,414455,387641
,411452,389773
,409029,383392
,414134,385253
,404543,391269
,412584,391408
,420052,391404
,422042,391398
,377113,387755
,405453,391675
,421045,380966
,336054,391722
,420182,391267
,422090,391892
,416799,377019
,423721,259141
,423951,391127
,421255,390853
,425516,391364
,425907,391050
,426009,391254
,339754,384887
,425999,365934
,,387204
,,392420
,,392229
,,390514
,,392569
,,391459
,,384886
,,392616
,,392811
,,392610
,,388105
,,392839
,,391742
,,387315
,,380875
,,392784
,,389910
,,393156
,,392785
,,393729
,,372145
,,393681
,,39934
,,393919
,,393727
,,393723
,,393856
,,388402
,,394473
,,393728
,,392498
,,393792
,,395411
,,381915
,,398046
,,394851
,,398386
,,393833
,,399151
,,398070
,,395169
,,388628
,,399563
,,403191
,,403346
,,398176
,,399547
,,399560
,,399562
,,396316
,,403941
,,397107
,,384175
,,403102
,,405244
,,406623
,,404163
,,404776
,,406912
,,392774
,,407479
,,407457
,,358376
,,407555
,,408146
,,407862
,,408957
,,408298
,,409239
,,407270
,,394803
,,411006
,,409603
,,411058
,,412885
,,413197
,,413195
,,413200
,,413199
,,413338
,,413334
,,413335
,,413337
,,413333
,,413331
,,413328
,,413325
,,413316
,,413457
,,414455
,,414957
,,411452
,,409029
,,414134
,,404543
,,412584
,,420052
,,422042
,,377113
,,405453
,,421045
,,336054
,,420182
,,358407
,,422090
,,416799
,,423721
,,423951
,,421255
,,425516
,,425907
,,426009
,,339754
,,425999
